"","cities","day1","day2","day3","day4","day5","day6","day7","day8","day9","day10","day11","day12","day13","day14","day15","day16","day17","day18","day19","day20","day21","day22","day23","day24","day25","day26","day27","day28","day29","day30","day31","day32","day33","day34","day35","day36","day37","day38","day39","day40","day41","day42","day43","day44","day45","day46","day47","day48","day49","day50","day51","day52","day53","day54","day55","day56","day57","day58","day59","day60","day61","day62","day63","day64","day65","day66","day67","day68","day69","day70","day71","day72","day73","day74","day75","day76","day77","day78","day79","day80","day81","day82","day83","day84","day85","day86","day87","day88","day89","day90","day91","day92","day93","day94","day95","day96","day97","day98","day99","day100","day101","day102","day103","day104","day105","day106","day107","day108","day109","day110","day111","day112","day113","day114","day115","day116","day117","day118","day119","day120","day121","day122","day123","day124","Scenario"
"39","Shenzhen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7770196893481e-11,1.28858043084994e-10,3.10556812654429e-10,6.26121791763141e-10,1.10926061761152e-09,1.80189888446521e-09,2.76722108541058e-09,4.0906208818207e-09,5.88523472644144e-09,8.29431352646126e-09,1.15017725612945e-08,1.57457102321281e-08,2.1346385535968e-08,2.8712119605352e-08,3.83841997458983e-08,5.10728446480617e-08,6.77177840377275e-08,8.95617529385798e-08,1.18219819473e-07,1.55894422232827e-07,2.05460916576423e-07,2.7084256276011e-07,3.57473568175667e-07,4.72778076244919e-07,6.27167492417997e-07,8.8339975946525e-07,1.2790195454637e-06,1.82280872479787e-06,2.59965339438542e-06,3.61087471065656e-06,5.03191276463129e-06,7.07406189839452e-06,9.86591408562306e-06,1.31530628770258e-05,1.71752886552698e-05,2.18810404874411e-05,2.77931985343234e-05,3.45857881331912e-05,4.27831834747765e-05,5.29005101728937e-05,6.52257699752602e-05,8.03084613518628e-05,9.85649218043822e-05,0.000120334953844117,0.000148784743132658,0.000181010505165954,0.000215373397256152,0.000246279792227158,0.0002717972048142,0.000293974825830912,0.000315155005935786,0.000334636376043667,0.000351887026040311,0.000366205065550795,0.000377317403389964,0.00038509784774462,0.000389693747589171,0.000391353191268338,0.000390349894729408,0.000387231276329735,0.000382062353394635,0.00037525638761552,0.000367026961194927,0.000357483328039387,0.000346820083470939,0.000335152741045555,0.000322540888414648,0.00030908438213395,0.000294972063360965,0.000280168225754282,0.000264878217282598,0.000249130117266635,0.000233133653069969,0.000217100350090152,0.000201046636801168,0.000185109538703275,0.000169525751399064,0.000154409880406556,0.000139884636705251,0.0001260883909082,0.000112987281104181,0.000100703695027953,8.92725129164354e-05,7.87740536735826e-05,6.91173489752563e-05,6.03537590208557e-05,5.23918523440531e-05,"Intermediate"
"40","Zhengzhou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36308651009364e-10,1.47898367025835e-09,3.50831418075678e-09,6.89908821361602e-09,1.18445871147144e-08,1.85734093263737e-08,2.75060975699252e-08,3.92918598578319e-08,5.4809755900485e-08,7.52276520940721e-08,1.02083773022773e-07,1.37340544555232e-07,1.83627182578976e-07,2.4434331044445e-07,3.23940977048802e-07,4.28382656342661e-07,5.65406095105637e-07,7.45088598214338e-07,9.80996674975557e-07,1.29130157827159e-06,1.69975249389314e-06,2.23939186569331e-06,2.95612926492501e-06,3.91365698301372e-06,5.20344303300633e-06,7.20058800640812e-06,1.07211927407239e-05,1.56804034289878e-05,2.20828433890053e-05,3.10169059923228e-05,4.4433218743286e-05,6.41979543530568e-05,9.35205866481622e-05,0.00012578466889296,0.000169978556265774,0.000219281566403106,0.000282364005105241,0.000364019104921574,0.000476521329317365,0.000625648817024914,0.000816215250156058,0.00105497358156833,0.00133743086010184,0.00170177890681375,0.00218390281724795,0.00269920508866159,0.00317460512298033,0.00338276306921758,0.00348782716631521,0.00354042771760612,0.00358043278349464,0.00361165302510779,0.00363765806207573,0.00365522421224217,0.00366253372138647,0.00365379138509987,0.00363000992804104,0.00358906357320773,0.0035297988733001,0.00345500593926863,0.00336352943547278,0.00325688333707792,0.00313764682449475,0.00300647629665878,0.00286477959733115,0.0027149448719204,0.00255912372547122,0.0024001263953773,0.00223883346965375,0.0020768476528081,0.00191646205372802,0.00175900351392216,0.00160611738760775,0.00145885929727157,0.00131850561074234,0.00118501876122553,0.00106007354324271,0.00094409189106062,0.000836473673814835,0.00073794276877963,0.000648124194439856,0.000566555176833451,0.000493079300332495,0.00042697728757268,0.00036810335016405,0.000316097383477184,0.000270458723316914,"Intermediate"
"41","Wuhan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10633791262308e-08,7.2077799943327e-08,1.28198871210946e-07,2.04460398834759e-07,3.0505405430734e-07,4.35977705213946e-07,6.06240535151225e-07,8.28258818245419e-07,1.11846100544233e-06,1.49834086871333e-06,1.99598234355795e-06,2.64810882605445e-06,3.50277617184515e-06,4.6228919754423e-06,6.09080726130432e-06,8.01429729966425e-06,1.05343285458957e-05,1.38350960512489e-05,1.81569025391893e-05,2.38125331915905e-05,3.1207900311544e-05,4.08680778520682e-05,5.34707865486208e-05,6.98905953793605e-05,9.12557767857126e-05,0.000119017100563089,0.000154962005413866,0.00020149514415338,0.00026183958151874,0.000340078015792765,0.000441211798569266,0.000571491404252392,0.000738751718640624,0.000952780363202055,0.00122631488597434,0.00157039168290088,0.00199842834222798,0.00252061301292067,0.00314634186843169,0.00387793394833976,0.00471207165334299,0.00563630881051095,0.00662786384721712,0.00766043524353674,0.00869468513432207,0.00968599478693469,0.010611538392019,0.0114489803306021,0.0122014735648228,0.0128303314904067,0.0133201138930835,0.0136696338741301,0.0138934322135279,0.0140091223506747,0.0140340226815525,0.0139829562304995,0.0138673882246567,0.0136954943973523,0.0134727205737256,0.0132025334226092,0.012887185359938,0.0125283971112206,0.0121279109049174,0.0116878972707676,0.0112112164607932,0.0107015462828744,0.010163394516562,0.00960201770959918,0.00902326986065436,0.00843340465595584,0.00783885374287855,0.00724600118000753,0.00666097095139965,0.00608944059001989,0.00553648987191064,0.00500648955625519,0.00450303154216721,0.00402889879721991,0.00358607110343064,0.00317576109733787,0.00279847421525393,0.00245408590475746,0.00214192971002161,0.00186089045021793,0.00160949755812896,0.00138601461468962,0.00118852210872391,"Intermediate"
"42","Changsha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48847664031247e-10,1.52246661298868e-09,3.61671725106681e-09,7.13001010785833e-09,1.22798144929082e-08,1.93273860210497e-08,2.87360015570539e-08,4.1203188061835e-08,5.76855180254211e-08,7.94258302088552e-08,1.08046471304636e-07,1.45673099365501e-07,1.95103461706787e-07,2.59965630818737e-07,3.45045238803078e-07,4.56653810642067e-07,6.03023279489818e-07,7.95083718215363e-07,1.04726795356214e-06,1.37898213652581e-06,1.81586380794116e-06,2.39340557843586e-06,3.15928801497951e-06,4.18308754336695e-06,5.56230952255054e-06,7.70678177210852e-06,1.16838179241465e-05,1.68671043381444e-05,2.34223574983224e-05,3.28584635727794e-05,4.70008926547801e-05,6.77335637294865e-05,9.62751082671689e-05,0.000130051879103465,0.000175408207383076,0.000224549187258133,0.000287324432592217,0.000364362059613621,0.000461681417291308,0.000585176986880326,0.000742629161880228,0.000963499157114048,0.00120157141821953,0.00149219169762187,0.00187967240452885,0.00230881998833998,0.00271357569701298,0.0029198517352123,0.00303598359426401,0.00311370570656719,0.00318116403912743,0.00323669398076601,0.00328386450188705,0.00332144439037453,0.00334298329712588,0.0033472323743663,0.00333501725008211,0.00330499264979329,0.0032574312319983,0.00319464676254682,0.00311743424689554,0.00302655201028687,0.00292367081243585,0.00281121344566908,0.00268897338219535,0.00255973870366017,0.0024236228060061,0.0022831141582505,0.0021396678790941,0.00199550688577907,0.00185163340876608,0.00170879184448219,0.00156948084072437,0.00143453983062566,0.00130392293718192,0.00117957562443358,0.00106132260348405,0.000951171343286597,0.000848038429319104,0.000752195298147824,0.000663927833135814,0.000583296691036083,0.000510100164956977,0.000444061881146965,0.000384937911782765,0.000332099409440018,0.000285254721538159,"Intermediate"
"43","Nanjing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.91317056892365e-11,3.37228322239224e-10,8.07143467504551e-10,1.60956100792778e-09,2.8134600788764e-09,4.50205049827884e-09,6.80940932650761e-09,9.92885324473477e-09,1.41123946712657e-08,1.96854964687228e-08,2.70742858990244e-08,3.6827118919007e-08,4.96696916965161e-08,6.65374228811028e-08,8.86675488785763e-08,1.17725022154654e-07,1.55838058887483e-07,2.05837955202815e-07,2.71519620600053e-07,3.57968324121038e-07,4.71907060568577e-07,6.22491980517575e-07,8.22763117964624e-07,1.09085691838706e-06,1.45335256239774e-06,2.06970823681295e-06,3.07406483580813e-06,4.50994820572898e-06,6.49448635468599e-06,9.22323822602386e-06,1.31907486304051e-05,1.8924757687992e-05,2.69650906678037e-05,3.64503817750293e-05,4.81417301080998e-05,6.10259453748998e-05,7.71075145669127e-05,9.64306728661479e-05,0.000120801760626055,0.00015080344938523,0.000189209850173999,0.000237701295360257,0.000290083399384666,0.000350901988059327,0.000425731043869107,0.000506682972197128,0.0005866963491254,0.00064649314619511,0.000693743692780312,0.000733363036125614,0.000769732013607648,0.000802142785365583,0.000829492778950659,0.000851223470648526,0.000866938301933279,0.000876316624786702,0.000879355823076004,0.00087652450344584,0.000868822038203418,0.000856581641521663,0.000840430697996789,0.000820835789557769,0.000798234474079371,0.000773029427375614,0.000745550455081387,0.000715703638786611,0.000684113721871817,0.000651105854987499,0.000616922303167783,0.000581657855267755,0.000545681644234759,0.000509365318816171,0.000473180063046304,0.000437201400105865,0.000401938559379257,0.000367318330221936,0.000334039421081866,0.000302320879939143,0.00027211281808378,0.000243610523207795,0.000216951774884068,0.000192235294265356,0.000169626113666503,0.000148755063958537,0.000129932477537367,0.000112940151924775,9.76496415093507e-05,"Intermediate"
"44","Nanchang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58436535015019e-10,1.21876465703247e-09,2.91340346324329e-09,5.79945254834647e-09,1.01125691895166e-08,1.61371132716669e-08,2.43484987507017e-08,3.54142205496017e-08,5.02140676681113e-08,6.98902301331579e-08,9.59645150836404e-08,1.30348723807221e-07,1.75595463599912e-07,2.35031724907186e-07,3.13039816162791e-07,4.15374191308143e-07,5.49588017387576e-07,7.25695383490461e-07,9.56890805009076e-07,1.26066147342763e-06,1.6605510368833e-06,2.18818227547425e-06,2.88631427406171e-06,3.81616125615377e-06,5.06255338534056e-06,7.02061034070803e-06,1.01833244479381e-05,1.47452296695805e-05,2.05995182864061e-05,2.88791678809105e-05,4.07949481431962e-05,5.80923721597435e-05,8.38752728102494e-05,0.000112883618126751,0.000153332242201683,0.00019733350606453,0.000255231094551139,0.000326171670968865,0.000420419129759106,0.000543016798973508,0.000700381912090392,0.000904582547032052,0.00114117859373055,0.00142404989011505,0.00179044226194776,0.00220584343537898,0.00261785262750973,0.00287955012359454,0.00308563241913052,0.00326621565356932,0.0034325319836589,0.00358213718832043,0.00371252484870601,0.00381909787039509,0.00389743621217873,0.00394510860096177,0.0039648888488793,0.00395877819340135,0.00392948118183936,0.00387910605249124,0.00381038640864142,0.00372629196415134,0.00362754274398532,0.00351630757684932,0.00339360533854459,0.00326091141084705,0.00311951704818383,0.002969832877889,0.00281470491494589,0.00265440216303023,0.00249177170042856,0.00232737673149563,0.00216237468588888,0.0019993523112734,0.00183845471863297,0.00168209236429429,0.00153111666396362,0.00138618711579779,0.00124821990976273,0.0011181446486966,0.000996236131874852,0.000882901448119766,0.000778706290579686,0.00068310960977486,0.00059644402291922,0.000518047588613562,0.000448288742760125,"Intermediate"
"45","Xi'an",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63203139571575e-11,1.5723038373101e-10,3.74215106410514e-10,7.39787473389773e-10,1.27883253663896e-09,2.0211271610188e-09,3.01869969612153e-09,4.34587024799221e-09,6.107086515338e-09,8.43964599868048e-09,1.15133112429817e-08,1.55622686603212e-08,2.08770975401167e-08,2.78601554562809e-08,3.70152023860135e-08,4.90314897947534e-08,6.47869161339842e-08,8.54651498884039e-08,1.12633210111812e-07,1.4838039365036e-07,1.95496564523967e-07,2.57839911059806e-07,3.40729520620434e-07,4.51796907137275e-07,6.02135326502055e-07,8.68421595877846e-07,1.26312853866608e-06,1.84638369541408e-06,2.66798178893784e-06,3.84470124107761e-06,5.54251599084629e-06,7.98729186087975e-06,1.13405735114727e-05,1.50122845204264e-05,1.99175772484165e-05,2.5496678583509e-05,3.24731038955696e-05,4.08351997842709e-05,5.12050720821777e-05,6.47115203135497e-05,8.08701294038657e-05,0.000102298444276853,0.000129734242137701,0.000160883521568483,0.000201192935866282,0.000241150985707166,0.000279585275378078,0.000304425045053606,0.000320015430838501,0.00033140851836726,0.000341494437134697,0.000350319435857561,0.000357935957120862,0.000363618433660501,0.000367600860148348,0.000369455604781376,0.000369081816139542,0.000366435747019445,0.000361984476701513,0.0003556060225491,0.000347645366874776,0.000338309838980765,0.000327635940340172,0.000315799714443555,0.000302918324200385,0.000289262111406491,0.000274934066360362,0.00026003249232167,0.000244679719289626,0.000229185708225939,0.000213559167507643,0.000198063380087713,0.00018273078446315,0.000167729486579175,0.00015323767865684,0.000139260851181912,0.000125877096712363,0.000113248638273709,0.000101333697163784,9.02245995174566e-05,7.99510860431043e-05,7.05290215637185e-05,6.19195610816683e-05,5.40527530802274e-05,4.69894639649392e-05,4.06585744885778e-05,3.50034197925789e-05,"Intermediate"
"46","Shanghai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09547698390137e-11,7.13834944622435e-11,1.71496853753457e-10,3.43911620370432e-10,6.05396456730644e-10,9.76806227911251e-10,1.4897526812506e-09,2.18822247530578e-09,3.13073035135054e-09,4.389741099329e-09,6.0647311176955e-09,8.27738317579034e-09,1.1193304809538e-08,1.50241621017804e-08,2.0059926371065e-08,2.66653543259264e-08,3.53298390376238e-08,4.66975457436417e-08,6.16283815731946e-08,8.12405499798847e-08,1.07064899966803e-07,1.41126832507701e-07,1.86288181115545e-07,2.46527241993624e-07,3.2732785223995e-07,4.54815907140962e-07,6.65813834701883e-07,9.62655373503943e-07,1.41655801406643e-06,1.98149218253405e-06,2.79223600485133e-06,3.94515187913621e-06,5.44797430128111e-06,7.24856450629867e-06,9.49876348574513e-06,1.19146517021318e-05,1.5268098936653e-05,1.91641578605655e-05,2.38344031153463e-05,2.95781115982449e-05,3.62080346553596e-05,4.36140287428352e-05,5.17298909011681e-05,6.05717750571607e-05,7.00556385271547e-05,7.99953429387081e-05,9.06251804474733e-05,9.97499670861773e-05,0.000106907005575461,0.00011303116918091,0.000118576432268447,0.000123339442257283,0.000127268758709534,0.000130310400543776,0.00013232933332136,0.000133374626092904,0.00013351833749423,0.000132811156126455,0.000131389413409785,0.000129310831892703,0.000126639412622034,0.000123550072212331,0.000119982891442072,0.000116019134002741,0.000111713096555882,0.000107148866675655,0.0001023202028424,9.72703781407351e-05,9.20297800542836e-05,8.66630790894142e-05,8.12475379773279e-05,7.57846256127383e-05,7.0328063581486e-05,6.49225707926719e-05,5.96208488493647e-05,5.44664491058178e-05,4.94862795718841e-05,4.47266499734511e-05,4.02273937801988e-05,3.60047356193575e-05,3.20374255761679e-05,2.83903789556972e-05,2.50158984455662e-05,2.19249412869942e-05,1.91367596532663e-05,1.66190728288326e-05,1.4353777162222e-05,"Intermediate"
"47","Chengdu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03155155353673e-11,1.71073287187763e-10,4.09011017960348e-10,8.14050366224742e-10,1.41982565852919e-09,2.26605883803937e-09,3.41949307277095e-09,4.97164759443193e-09,7.0484867199546e-09,9.81118998262764e-09,1.34701410868415e-08,1.82948978450052e-08,2.46423053245454e-08,3.29914784418073e-08,4.39380949255028e-08,5.83065462814316e-08,7.71673631132863e-08,1.01937955288466e-07,1.34499575807006e-07,1.77384050675196e-07,2.34053443990675e-07,3.09161283901807e-07,4.0947254562052e-07,5.44649421314559e-07,7.28844949571221e-07,1.07203315772687e-06,1.58481346545593e-06,2.4084383677243e-06,3.54491477572757e-06,5.16161668510747e-06,7.67774598382784e-06,1.14574089272185e-05,1.72170384801173e-05,2.3349679094931e-05,3.1319330143072e-05,4.15181538542584e-05,5.37623019683025e-05,6.88144847473578e-05,8.76723714089375e-05,0.00011147853344669,0.000139764848309724,0.00017581573184829,0.000220472839463579,0.000272398982352674,0.000337514835445858,0.000406665859205862,0.000472036324624928,0.000521400716403351,0.000558894209497575,0.000589781787658914,0.000618581177694576,0.000643701100777921,0.000665542434407977,0.000683273673465956,0.000695911442199705,0.000703644600059253,0.000706439549207467,0.000704739392139281,0.000698859107832044,0.00068904397336764,0.000676184146167104,0.000660475599465365,0.000642405635839389,0.000622231376368005,0.000600028451820895,0.000575983088476257,0.00055041957642701,0.000523589592504592,0.000495718403260083,0.000467199004968077,0.000438191841129333,0.000408964486758447,0.000379843607234248,0.000350962356445249,0.000322590898011294,0.000294910881095658,0.000268158238727468,0.000242577798352501,0.000218266618134342,0.000195403855716337,0.000174052253721424,0.0001542399318795,0.000135952955532783,0.000119310844730479,0.000104168789641209,9.04590485611955e-05,7.82143166045264e-05,"Intermediate"
"48","Tianjin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11150292847435e-12,2.77155924981097e-11,6.70643209438142e-11,1.36005618752014e-10,2.4282162916223e-10,3.97628317730983e-10,6.15854195789127e-10,9.17429353125965e-10,1.32780328184534e-09,1.8803448359016e-09,2.6190093687922e-09,3.59714821865467e-09,4.88862251850857e-09,6.58932459354211e-09,8.82004144045436e-09,1.17475935204406e-08,1.55861933437275e-08,2.06330155112947e-08,2.72592521157988e-08,3.59673470370675e-08,4.7420812451476e-08,6.25640071144115e-08,8.2642603679173e-08,1.0940728168951e-07,1.45356420930414e-07,2.00219806980171e-07,2.91974976042776e-07,4.38997728806328e-07,6.44115014732437e-07,9.28183301776798e-07,1.31397135750173e-06,1.91159332945373e-06,2.71160399148898e-06,3.69378960498169e-06,4.8871033591987e-06,6.28211736465518e-06,7.97737575579281e-06,9.8295733643816e-06,1.2426419767135e-05,1.5452504058856e-05,1.87662830063413e-05,2.28509246949193e-05,2.75148125639133e-05,3.25824127010843e-05,3.83620550377628e-05,4.43870076115968e-05,5.04019366257657e-05,5.58134243586548e-05,6.05619838999282e-05,6.48811104192843e-05,6.87849138087173e-05,7.21316460680097e-05,7.50278353298243e-05,7.73002870725407e-05,7.88147667430534e-05,7.97412856923742e-05,8.0041164464597e-05,7.98158173347086e-05,7.91347540613441e-05,7.80930706974028e-05,7.66649769584755e-05,7.4975699977585e-05,7.29948311241786e-05,7.07994939377275e-05,6.83892053208842e-05,6.57891925488045e-05,6.3028595103207e-05,6.01025430596849e-05,5.70594669578761e-05,5.39011193885277e-05,5.06830007590835e-05,4.7407654900244e-05,4.41247088930895e-05,4.08696508975152e-05,3.76285588000261e-05,3.4466739250922e-05,3.13782874274132e-05,2.8417996903706e-05,2.56067323748875e-05,2.29612626497093e-05,2.04663114941423e-05,1.81527596156659e-05,1.60230853961535e-05,1.40650620163499e-05,1.22839774740421e-05,1.0674003613708e-05,9.22411912788858e-06,"Intermediate"
"49","Hangzhou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01092951424945e-11,1.72140487741484e-10,4.22116042140077e-10,8.72598300140618e-10,1.59361833487088e-09,2.67320712984977e-09,4.23801261158795e-09,6.44086833866975e-09,9.47919983752687e-09,1.36095821978381e-08,1.91499024273864e-08,2.65164380507874e-08,3.62465335206077e-08,4.90803457433589e-08,6.59631043576891e-08,8.80691681493603e-08,1.17101316154321e-07,1.55179570431113e-07,2.05141783870936e-07,2.70759858195542e-07,3.57118106622648e-07,4.70916321701141e-07,6.21112228032122e-07,8.20641773815569e-07,1.08669348529878e-06,1.50993863043838e-06,2.16529194703843e-06,3.0617837907769e-06,4.34524149691074e-06,6.09809771293707e-06,8.55345449701275e-06,1.22057079112751e-05,1.7177222253535e-05,2.32837593443848e-05,3.12249456047127e-05,4.04485230681488e-05,5.20819824423701e-05,6.5883967463329e-05,8.2788659711257e-05,0.000103790310608565,0.000129599139633835,0.000162534346864082,0.000200086657028653,0.000245225062076497,0.000300482031637376,0.000361193074435396,0.000426532828463649,0.000487622216253139,0.000545794139280676,0.000600774985817402,0.00065300936835759,0.000700383757159178,0.000741113379209935,0.000774861086397156,0.000800200509173914,0.000817618670282787,0.000828050478462786,0.000831798370926384,0.000830588353419241,0.000824364124211508,0.000814465696189617,0.000801285172704994,0.000785126283058523,0.000766391697266112,0.00074522663506566,0.000721793368189126,0.000696187726227815,0.000668566617122715,0.000639298806040179,0.000608303950262093,0.000576054998360628,0.000542667163032774,0.000508610516772435,0.000474160483527861,0.000439553159646126,0.000405144386204845,0.000371341746175576,0.000338499869962997,0.000306700082459558,0.000276322233993193,0.000247692818679018,0.000220616383798728,0.00019559400759704,0.000172460446085842,0.00015124343540345,0.000131958844659385,0.000114519308352722,"Intermediate"
"50","Hangzhou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01092951424945e-11,1.72140487741484e-10,4.22116042140077e-10,8.72598300140618e-10,1.59361833487088e-09,2.67320712984977e-09,4.23801261158795e-09,6.44086833866975e-09,9.47919983752687e-09,1.36095821978381e-08,1.91499024273864e-08,2.65164380507874e-08,3.62465335206077e-08,4.90803457433589e-08,6.59631043576891e-08,8.80691681493603e-08,1.17101316154321e-07,1.55179570431113e-07,2.05141783870936e-07,2.70759858195542e-07,3.57118106622648e-07,4.70916321701141e-07,6.21112228032122e-07,8.20641773815569e-07,1.08669348529878e-06,1.50993863043838e-06,2.16529194703843e-06,3.0617837907769e-06,4.34524149691074e-06,6.09809771293707e-06,8.55345449701275e-06,1.22057079112751e-05,1.7177222253535e-05,2.32837593443848e-05,3.12249456047127e-05,4.04485230681488e-05,5.20819824423701e-05,6.5883967463329e-05,8.2788659711257e-05,0.000103790310608565,0.000129599139633835,0.000162534346864082,0.000200086657028653,0.000245225062076497,0.000300482031637376,0.000361193074435396,0.000426532828463649,0.000487622216253139,0.000545794139280676,0.000600774985817402,0.00065300936835759,0.000700383757159178,0.000741113379209935,0.000774861086397156,0.000800200509173914,0.000817618670282787,0.000828050478462786,0.000831798370926384,0.000830588353419241,0.000824364124211508,0.000814465696189617,0.000801285172704994,0.000785126283058523,0.000766391697266112,0.00074522663506566,0.000721793368189126,0.000696187726227815,0.000668566617122715,0.000639298806040179,0.000608303950262093,0.000576054998360628,0.000542667163032774,0.000508610516772435,0.000474160483527861,0.000439553159646126,0.000405144386204845,0.000371341746175576,0.000338499869962997,0.000306700082459558,0.000276322233993193,0.000247692818679018,0.000220616383798728,0.00019559400759704,0.000172460446085842,0.00015124343540345,0.000131958844659385,0.000114519308352722,"Intermediate"
"51","Jiaxing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71057919013028e-10,2.30528561922888e-09,5.65292950170272e-09,1.16857361046791e-08,2.13415535073564e-08,3.57992825192727e-08,5.67549776103597e-08,8.62553682244724e-08,1.26944354311721e-07,1.82257959972242e-07,2.56453291463815e-07,3.55105089532766e-07,4.85409409304338e-07,6.57278346967759e-07,8.83370309161896e-07,1.17941217371864e-06,1.56820736170295e-06,2.07814696476399e-06,2.74723518252621e-06,3.62598488915639e-06,4.78248462267508e-06,6.30645723455902e-06,8.31786354271262e-06,1.09899402780628e-05,1.45528742077874e-05,2.02209245270362e-05,2.89973407908316e-05,4.10030564841086e-05,5.81909745134927e-05,8.16650234162113e-05,0.000114546879153173,0.000163457436943173,0.000230035385393123,0.000311813427987987,0.000418160881313694,0.000541681970182891,0.000697475920514616,0.000882310516971736,0.0011086962118651,0.00138994790592523,0.00173557677674871,0.00217664128510675,0.00267953750508967,0.00328402583550496,0.00402402081845262,0.00483705612308616,0.00571207859630867,0.00653018065356612,0.00730921235817975,0.00804550953333641,0.00874502637843813,0.00937945874619156,0.00992490516162896,0.0103768505759901,0.0107161932123055,0.0109494552231463,0.0110891567988501,0.0111393481437923,0.0111231437284637,0.0110397895665717,0.0109072309566176,0.0107307189015998,0.0105143209093932,0.0102634294905522,0.00997998941110925,0.00966617379544101,0.00932326598241574,0.00895336726513801,0.00856141610431521,0.00814633655950411,0.00771446230360391,0.00726733625180561,0.00681125356089893,0.00634990267673077,0.00588644537443492,0.00542564703680843,0.00497296596814276,0.00453315133804217,0.0041072922401157,0.00370047558628006,0.00331707374818481,0.00295446924549943,0.00261937246046351,0.00230957046458791,0.00202543469704786,0.00176717767513347,0.00153362941010156,"Intermediate"
"52","Jiaxing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71057919013028e-10,2.30528561922888e-09,5.65292950170272e-09,1.16857361046791e-08,2.13415535073564e-08,3.57992825192727e-08,5.67549776103597e-08,8.62553682244724e-08,1.26944354311721e-07,1.82257959972242e-07,2.56453291463815e-07,3.55105089532766e-07,4.85409409304338e-07,6.57278346967759e-07,8.83370309161896e-07,1.17941217371864e-06,1.56820736170295e-06,2.07814696476399e-06,2.74723518252621e-06,3.62598488915639e-06,4.78248462267508e-06,6.30645723455902e-06,8.31786354271262e-06,1.09899402780628e-05,1.45528742077874e-05,2.02209245270362e-05,2.89973407908316e-05,4.10030564841086e-05,5.81909745134927e-05,8.16650234162113e-05,0.000114546879153173,0.000163457436943173,0.000230035385393123,0.000311813427987987,0.000418160881313694,0.000541681970182891,0.000697475920514616,0.000882310516971736,0.0011086962118651,0.00138994790592523,0.00173557677674871,0.00217664128510675,0.00267953750508967,0.00328402583550496,0.00402402081845262,0.00483705612308616,0.00571207859630867,0.00653018065356612,0.00730921235817975,0.00804550953333641,0.00874502637843813,0.00937945874619156,0.00992490516162896,0.0103768505759901,0.0107161932123055,0.0109494552231463,0.0110891567988501,0.0111393481437923,0.0111231437284637,0.0110397895665717,0.0109072309566176,0.0107307189015998,0.0105143209093932,0.0102634294905522,0.00997998941110925,0.00966617379544101,0.00932326598241574,0.00895336726513801,0.00856141610431521,0.00814633655950411,0.00771446230360391,0.00726733625180561,0.00681125356089893,0.00634990267673077,0.00588644537443492,0.00542564703680843,0.00497296596814276,0.00453315133804217,0.0041072922401157,0.00370047558628006,0.00331707374818481,0.00295446924549943,0.00261937246046351,0.00230957046458791,0.00202543469704786,0.00176717767513347,0.00153362941010156,"Intermediate"
